year,release_date,title,genre,international_box_office,domestic_box_office,worldwide_box_office,production_budget,,opening_weekend,theatre_count,avg run per theatre,runtime,keywords,creative_type,url
2018,March 9th,The Leisure Seeker,Drama,16116412.00,3224126.00,19340538.00,,,113708.00,28,4.30,112,Road Trip,Contemporary Fiction,https://www.the-numbers.com/movie/Leisure-Seeker-The-(Italy)
2018,January 5th,Gotowi Na Wszystko. Exterminator.,Comedy,1971614.00,n/a,1971614.00,,,,,,117,,Contemporary Fiction,https://www.the-numbers.com/movie/Gotowi-Na-Wszystko-Exterminator-(Poland)
2018,January 5th,Eiga Chuunibyou demo koi ga shitai! Take On Me,Romantic Comedy,1951744.00,n/a,1951744.00,,,,,,94,Anime,Contemporary Fiction,https://www.the-numbers.com/movie/Eiga-Chuunibyou-demo-koi-ga-shitai-Take-On-Me-(Japan)
2018,January 5th,Gnome Alone,Adventure,10924451.00,n/a,10924451.00,,,,,,89,Good vs. Evil,Kids Fiction,https://www.the-numbers.com/movie/Gnome-Alone-(Canada-2017)
2018,January 5th,Fly with the Crane,Drama,9057.00,n/a,9057.00,,,,,,89,,,https://www.the-numbers.com/movie/Fly-with-the-Crane-(China)
2018,January 5th,Du Forsvinder,Drama,1286.00,n/a,1286.00,,,,,,117,,Contemporary Fiction,https://www.the-numbers.com/movie/Du-Forsvinder-(Denmark)
2018,January 5th,Day of the Dead: Bloodline,Horror,95960.00,n/a,95960.00,,,,,,90,Zombies,Contemporary Fiction,https://www.the-numbers.com/movie/Day-of-the-Dead-Bloodline-(Bulgaria)
2018,January 5th,DevilÃ¢â‚¬â„¢s Gate,Horror,29564.00,n/a,29564.00,,,,,,94,Life in a Small Town,Science Fiction,https://www.the-numbers.com/movie/Devils-Gate-(2018)
2018,January 5th,Ã„Å’ertoviny,Adventure,1621792.00,n/a,1621792.00,,,,,,101,,Fantasy,https://www.the-numbers.com/movie/Certoviny-(CZ)
2018,January 5th,Dark Meridian,Thriller/Suspense,,n/a,,,,,,,91,,Contemporary Fiction,https://www.the-numbers.com/movie/Dark-Meridian
2018,January 5th,Burn Out,Action,1144435.00,n/a,1144435.00,,,,,,107,,,https://www.the-numbers.com/movie/Burn-Out-(France)
2018,January 5th,Arif v 216,Comedy,16495648.00,n/a,16495648.00,,,,,,125,,Science Fiction,https://www.the-numbers.com/movie/Arif-v-216-(Turkey)
2018,January 5th,Blame,Drama,,n/a,,,,,,,100,Actors Making Their Directorial Debut,Contemporary Fiction,https://www.the-numbers.com/movie/Blame-(2018)
2018,January 5th,Ao Oni: The Animation,Horror,3200.00,n/a,3200.00,,,,,,67,,,https://www.the-numbers.com/movie/Ao-Oni-The-Animation-(Japan)-(2017)
2018,January 3rd,Taste of Cement,Documentary,,n/a,,,,,,,85,,Factual,https://www.the-numbers.com/movie/Taste-of-Cement-(Lebanon)
2018,January 5th,27: El club de los malditos,,131003.00,n/a,131003.00,,,,,,80,,,https://www.the-numbers.com/movie/27-El-club-de-los-malditos-(Argentina)
2018,January 5th,All She Wrote,Romantic Comedy,214662.00,n/a,214662.00,,,,,,97,,Contemporary Fiction,https://www.the-numbers.com/movie/All-She-Wrote-(Bulgaria)
2018,January 5th,Insidious: The Last Key,Horror,105066641.00,67745330.00,172811971.00,10000000.00,,29581355.00,3116,4.10,103,Supernatural,Contemporary Fiction,https://www.the-numbers.com/movie/Insidious-The-Last-Key
2018,January 3rd,Anatomy of a Male Ballet Dancer,Documentary,,n/a,,,,,,,83,Dancing,Factual,https://www.the-numbers.com/movie/Anatomy-of-a-Male-Ballet-Dancer
2007,August 24th,Eye of the Dolphin,Drama,50.00,72210.00,72260.00,2500000.00,,37924.00,124,1.30,,,Contemporary Fiction,https://www.the-numbers.com/movie/Eye-of-the-Dolphin
2018,January 5th,Come On Teacher,Romantic Comedy,5101.00,n/a,5101.00,,,,,,90,,Contemporary Fiction,https://www.the-numbers.com/movie/Come-On-Teacher-(China)
2007,August 24th,Deep Water,Documentary,465619.00,271143.00,736762.00,,,22632.00,2,7.40,,,Factual,https://www.the-numbers.com/movie/Deep-Water-(2007)
2007,August 24th,Dedication,Romantic Comedy,,91164.00,,,,23832.00,4,3.40,,Romance,Contemporary Fiction,https://www.the-numbers.com/movie/Dedication
2007,August 22nd,Swindler in My Mom's House,Comedy,2260734.00,n/a,2260734.00,,,,,,107,,Contemporary Fiction,https://www.the-numbers.com/movie/Swindler-in-My-Moms-House
2007,August 24th,10 Questions for the Dalai Lama,Documentary,260000.00,224546.00,484546.00,,,3234.00,3,4.70,,,Factual,https://www.the-numbers.com/movie/10-Questions-for-the-Dalai-Lama
2007,August 22nd,Hannah Takes the Stairs,Drama,,22509.00,,,,5901.00,1,6.50,,Mumblecore,Contemporary Fiction,https://www.the-numbers.com/movie/Hannah-Takes-the-Stairs
2007,August 19th,Saving Sarah Cain,Drama,,n/a,,,,,,,103,,Contemporary Fiction,https://www.the-numbers.com/movie/Saving-Sarah-Cain
2007,August 24th,Den brysomme mannen,Comedy,,n/a,,,,,,,,,Contemporary Fiction,https://www.the-numbers.com/movie/Brysomme-mannen-Den
2007,August 17th,Superbad,Comedy,48491916.00,121463226.00,169955142.00,17500000.00,,33052411.00,2948,6.50,112,Coming of Age,Contemporary Fiction,https://www.the-numbers.com/movie/Superbad
2007,August 17th,Xiang ri kui,Drama,,23307.00,,,,4195.00,1,5.00,,Foreign Language,Contemporary Fiction,https://www.the-numbers.com/movie/Xiang-ri-kui
2007,August 24th,Closing Escrow,Comedy,,8719.00,,,,5772.00,5,1.00,93,,Contemporary Fiction,https://www.the-numbers.com/movie/Closing-Escrow
2007,August 17th,Splinter,Thriller/Suspense,,10497.00,,,,10497.00,3,1.00,,Gangs,Contemporary Fiction,https://www.the-numbers.com/movie/Splinter
2007,August 17th,Marigold,Comedy,886341.00,n/a,886341.00,,,,,,,,Contemporary Fiction,https://www.the-numbers.com/movie/Marigold
2007,August 17th,La Strada di Levi,Documentary,,22026.00,,,,3151.00,1,4.00,,World War II,Factual,https://www.the-numbers.com/movie/Strada-di-Levi-La
2007,August 17th,The Last Legion,Action,19425711.00,5932060.00,25357771.00,67000000.00,,2746312.00,2002,2.20,110,Sword & Sorcerer,Historical Fiction,https://www.the-numbers.com/movie/Last-Legion-The
2007,August 17th,The Invasion,Thriller/Suspense,25072851.00,15074191.00,40147042.00,80000000.00,,5951409.00,2776,2.90,99,Alien Invasion,Science Fiction,https://www.the-numbers.com/movie/Invasion-The
2007,August 17th,Manda Bala,Documentary,,122905.00,,,,14030.00,1,4.70,,Kidnap,Factual,https://www.the-numbers.com/movie/Manda-Bala
2007,August 17th,The King of Kong,Documentary,116060.00,674925.00,790985.00,,,51493.00,5,4.70,,Video Game,Factual,https://www.the-numbers.com/movie/King-of-Kong-The
2007,August 17th,Death at a Funeral,Comedy,38708720.00,8580428.00,47289148.00,20000000.00,,1282973.00,260,8.00,91,Funeral Reunions,Contemporary Fiction,https://www.the-numbers.com/movie/Death-at-a-Funeral
2007,August 17th,7 dÃƒÂ­as,Comedy,,16791.00,,,,10548.00,8,1.30,,Foreign Language,Contemporary Fiction,https://www.the-numbers.com/movie/7-dias
2007,August 17th,Buddha Mar Gaya,Comedy,,13871.00,,,,13871.00,5,1.00,,Foreign Language,Contemporary Fiction,https://www.the-numbers.com/movie/Buddha-Mar-Gaya
2007,August 17th,American Fusion,Romantic Comedy,,16000.00,,,,16000.00,15,1.00,,Culture Clash,Contemporary Fiction,https://www.the-numbers.com/movie/American-Fusion
2007,August 15th,O CÃƒÂ©u de Suely,Drama,,12007.00,,,,3058.00,1,5.00,,,Contemporary Fiction,https://www.the-numbers.com/movie/Ceu-de-Suely-O
2007,August 15th,Delirious,Comedy,,86460.00,,,,19030.00,5,4.00,107,,Contemporary Fiction,https://www.the-numbers.com/movie/Delirious-(2007)
2017,January 6th,Khaidi No. 150,Action,43852.00,n/a,43852.00,,,,,,,,Contemporary Fiction,https://www.the-numbers.com/movie/Khaidi-No-150-(India)
2007,August 17th,11th Hour,Documentary,345428.00,703464.00,1048892.00,,,60853.00,4,3.50,92,Voiceover/Narration,Factual,https://www.the-numbers.com/movie/11th-Hour
2017,January 6th,G.E.M.: G-Force,Documentary,476613.00,n/a,476613.00,,,,,,90,,Factual,https://www.the-numbers.com/movie/G-E-M-G-Force-(China)-(2017)
2017,January 6th,German Concentration Camps Factual Survey,Documentary,,4468.00,,,,3000.00,1,1.00,88,1940s,Factual,https://www.the-numbers.com/movie/German-Concentration-Camps-Factual-Survey
2017,January 6th,Fireman Sam: Alien Alert,Adventure,589922.00,n/a,589922.00,,,,,,60,,Kids Fiction,https://www.the-numbers.com/movie/Fireman-Sam-Alien-Alert-(UK)
2017,January 6th,GG Bond: Guarding,Adventure,6821075.00,n/a,6821075.00,,,,,,91,,Kids Fiction,https://www.the-numbers.com/movie/GG-Bond-Guarding-(China)-(2017)
2017,January 6th,Hickey,Comedy,,n/a,,,,,,,85,Coming of Age,Contemporary Fiction,https://www.the-numbers.com/movie/Hickey
2017,July 14th,Les fausses confidences,Drama,26923.00,29245.00,56168.00,,,7361.00,2,4.70,85,Riches to Rags,Contemporary Fiction,https://www.the-numbers.com/movie/fausses-confidences-Les-(France)
2017,January 6th,Delirio em Las Vedras,Comedy,4855.00,n/a,4855.00,,,,,,,,Contemporary Fiction,https://www.the-numbers.com/movie/Delirio-em-Las-Vedras-(Portugal)
2017,January 6th,Cruzeiro Seixas - As cartas do rei Artur,Documentary,1169.00,n/a,1169.00,,,,,,,,Factual,https://www.the-numbers.com/movie/Cruzeiro-Seixas-As-cartas-do-rei-Artur-(Portugal)
2017,January 6th,Contratiempo,Thriller/Suspense,30694802.00,n/a,30694802.00,,,,,,106,,Contemporary Fiction,https://www.the-numbers.com/movie/Contratiempo-(Spain)
2017,January 6th,The Catch,Comedy,58786.00,n/a,58786.00,,,,,,84,,Contemporary Fiction,https://www.the-numbers.com/movie/Catch-The-(NZ)
2017,January 6th,A Different American Dream,Documentary,,1172.00,,,,848.00,1,1.00,84,Native Americans,Factual,https://www.the-numbers.com/movie/Different-American-Dream-A
2017,January 6th,"Bad, Bad Men",Comedy,,n/a,,,,,,,83,Bullies,Contemporary Fiction,https://www.the-numbers.com/movie/Bad-Bad-Men
2017,January 6th,Between Us,Drama,,n/a,,,,,,,93,One Night,Contemporary Fiction,https://www.the-numbers.com/movie/Between-Us-(2017)
2017,January 6th,"Accidental Courtesy: Daryl Davis, Race & America",Documentary,,1940.00,,,,1452.00,1,1.00,98,African Americans,Factual,https://www.the-numbers.com/movie/Accidental-Courtesy-Daryl-Davis-Race-and-America
2017,January 6th,Arsenal,Action,,n/a,,,,,,,92,Mafia,Contemporary Fiction,https://www.the-numbers.com/movie/Arsenal-(2017)
2017,January 6th,Die Dunkle Seite des Mondes,Thriller/Suspense,20651.00,n/a,20651.00,,,,,,,,Contemporary Fiction,https://www.the-numbers.com/movie/Dunkle-Seite-des-Mondes-Die-(Germany)
2017,January 5th,Il Ragazzo Invisibile - Seconda Generazione,Drama,1600921.00,n/a,1600921.00,,,,,,90,,Fantasy,https://www.the-numbers.com/movie/Ragazzo-invisibile-Seconda-generazione-Il-(Italy)
2017,January 5th,The Bronx Bull,Drama,,n/a,,,,,,,93,Boxing,Dramatization,https://www.the-numbers.com/movie/Bronx-Bull-The
2017,January 6th,"10,000 Miles",Drama,508820.00,n/a,508820.00,,,,,,103,,Contemporary Fiction,https://www.the-numbers.com/movie/10000-Miles-(Taiwan)
2017,January 5th,Arise from Darkness,Horror,,6112.00,,,,1944.00,1,5.00,90,Psychics,Contemporary Fiction,https://www.the-numbers.com/movie/Arise-from-Darkness
2017,January 4th,Faut Pas Lui Dire,Comedy,1009457.00,n/a,1009457.00,,,,,,96,,Contemporary Fiction,https://www.the-numbers.com/movie/Faut-Pas-Luis-Dire-(Belgium)
2017,February 3rd,The Space Between Us,Drama,8596111.00,7885294.00,16481405.00,30000000.00,,3775596.00,2812,2.10,121,Near Future,Science Fiction,https://www.the-numbers.com/movie/Space-Between-Us-The
2005,November 4th,At Last,Drama,,15026.00,,,,8934.00,2,2.00,,,,https://www.the-numbers.com/movie/At-Last
2005,November 4th,Chicken Little,Adventure,174657158.00,135386665.00,310043823.00,150000000.00,,40049778.00,3654,7.10,82,Alien Invasion,Kids Fiction,https://www.the-numbers.com/movie/Chicken-Little
2005,November 4th,Christmas in the Clouds,Comedy,,279225.00,,,,54920.00,25,4.10,96,,Contemporary Fiction,https://www.the-numbers.com/movie/Christmas-in-the-Clouds
2017,January 1st,Mister FelicitÃƒ,Comedy,10739001.00,n/a,10739001.00,,,,,,90,,Contemporary Fiction,https://www.the-numbers.com/movie/Mister-Felicita-(Italy)
2005,December 25th,Wolf Creek,Horror,12818716.00,16186348.00,29005064.00,1100000.00,,2805754.00,1749,3.20,99,Isolation Horror,Dramatization,https://www.the-numbers.com/movie/Wolf-Creek
2005,October 28th,The Weather Man,Drama,2984186.00,12482775.00,15466961.00,20000000.00,,4248465.00,1510,3.50,102,Mid-Life Crisis,Contemporary Fiction,https://www.the-numbers.com/movie/Weather-Man-The
2005,November 3rd,Shaadi No. 1,Comedy,,336772.00,,,,144435.00,45,2.90,,,,https://www.the-numbers.com/movie/Shaadi-No-1
2005,October 28th,Three... Extremes,Horror,99000.00,77532.00,176532.00,,,36414.00,19,1.60,,Foreign Language,,https://www.the-numbers.com/movie/Three-Extremes
2005,October 28th,Saw II,Horror,65900000.00,87025093.00,152925093.00,5000000.00,,31725652.00,2949,4.80,,Serial Killer,Contemporary Fiction,https://www.the-numbers.com/movie/Saw-II-(2005)
2005,October 28th,New York Doll,Documentary,17464.00,219672.00,237136.00,,,17583.00,5,8.40,,Musicians,Factual,https://www.the-numbers.com/movie/New-York-Doll
2005,October 28th,Prime,Romantic Comedy,44700000.00,22827153.00,67527153.00,,,6220935.00,1827,4.10,,DivorcÃƒÂ©e Romance,Contemporary Fiction,https://www.the-numbers.com/movie/Prime
2005,October 28th,Paradise Now,Drama,1904673.00,1452402.00,3357075.00,,,48023.00,4,9.40,,Foreign Language,Contemporary Fiction,https://www.the-numbers.com/movie/Paradise-Now
2005,October 28th,The Legend of Zorro,Adventure,95900000.00,45575336.00,141475336.00,80000000.00,,16328506.00,3520,4.00,126,,Historical Fiction,https://www.the-numbers.com/movie/Legend-of-Zorro-The
2005,October 21st,The Work and the Glory: American Zion,Drama,,2025032.00,,6500000.00,,524698.00,205,3.30,,,Historical Fiction,https://www.the-numbers.com/movie/Work-and-the-Glory-The-American-Zion
2005,October 28th,Ballets Russes,Documentary,372620.00,815848.00,1188468.00,,,12230.00,1,16.90,,,Factual,https://www.the-numbers.com/movie/Ballets-Russes
2005,October 21st,Three of Hearts,Documentary,,21429.00,,,,4482.00,1,6.00,,,Factual,https://www.the-numbers.com/movie/Three-of-Hearts-(2005)
2005,October 21st,Shopgirl,Drama,1473895.00,10284523.00,11758418.00,7500000.00,,229685.00,8,5.80,,Cross-Class Romance,Contemporary Fiction,https://www.the-numbers.com/movie/Shopgirl
2005,October 21st,The Roost,Horror,,5642.00,,,,2926.00,3,1.30,,,,https://www.the-numbers.com/movie/Roost-The
2005,October 21st,The Optimists,Documentary,,2377.00,,,,2377.00,1,1.00,,,Factual,https://www.the-numbers.com/movie/Optimists-The
2005,October 21st,El VacilÃƒÂ³n: The Movie,Comedy,,1693256.00,,,,268835.00,29,5.30,,,Contemporary Fiction,https://www.the-numbers.com/movie/Vacilon-The-Movie-El
2005,October 21st,Protocols of Zion,Documentary,,178875.00,,,,21733.00,4,7.40,,,Factual,https://www.the-numbers.com/movie/Protocols-of-Zion
2004,October 29th,If Only,Drama,6028936.00,n/a,6028936.00,,,,,,92,,Fantasy,https://www.the-numbers.com/movie/If-Only-(2004)
2005,October 21st,Stay,Thriller/Suspense,491000.00,3626883.00,4117883.00,,,2188199.00,1684,2.10,,Surprise Twist,Contemporary Fiction,https://www.the-numbers.com/movie/Stay
2004,October 29th,Enduring Love,Thriller/Suspense,240903.00,358262.00,599165.00,,,34610.00,5,5.00,100,,Contemporary Fiction,https://www.the-numbers.com/movie/Enduring-Love
2004,October 29th,800 balas,Comedy,,866.00,,,,866.00,2,1.00,,Foreign Language,,https://www.the-numbers.com/movie/800-balas
2004,October 29th,Artworks,Drama,,2186.00,,,,1348.00,1,1.00,,,,https://www.the-numbers.com/movie/Artworks
2004,October 28th,Eros Roma Live,Concert/Performance,,n/a,,,,,,,184,,Factual,https://www.the-numbers.com/movie/Eros-Roma-Live-(Italy)-(2004)
2004,October 29th,Birth,Drama,9597102.00,5005899.00,14603001.00,20000000.00,,1705577.00,550,3.90,,Reincarnation,Contemporary Fiction,https://www.the-numbers.com/movie/Birth
2004,October 22nd,Undertow,Drama,,124171.00,,,,24354.00,6,2.80,107,Coming of Age,Contemporary Fiction,https://www.the-numbers.com/movie/Undertow
2004,October 22nd,Surviving Christmas,Comedy,3130468.00,11198345.00,14328813.00,,,4441356.00,2750,2.80,,Christmas,Contemporary Fiction,https://www.the-numbers.com/movie/Surviving-Christmas
2004,October 22nd,Stella Street,Comedy,,2574.00,,,,2574.00,10,1.00,,,,https://www.the-numbers.com/movie/Stella-Street
2004,October 22nd,Wake of Death,Action,67444.00,n/a,67444.00,,,,,,91,,Contemporary Fiction,https://www.the-numbers.com/movie/Wake-of-Death-(UK)-(2005)
2004,March 18th,Steamboy,Action,10000000.00,468867.00,10468867.00,20000000.00,,136148.00,39,3.10,,Anime,,https://www.the-numbers.com/movie/Steamboy
2004,October 22nd,Sideways,Drama,38224497.00,71502303.00,109726800.00,17000000.00,,207042.00,4,8.80,127,Road Trip,Contemporary Fiction,https://www.the-numbers.com/movie/Sideways
2004,October 22nd,Short Cut to Nirvana: Kumbh Mela,Documentary,58426.00,381225.00,439651.00,200000.00,,3263.00,1,28.00,,,Factual,https://www.the-numbers.com/movie/Short-Cut-to-Nirvana-Kumbh-Mela
2004,October 22nd,The Manson Family,Horror,,11657.00,,,,11647.00,4,1.00,,,,https://www.the-numbers.com/movie/Manson-Family-The
2004,October 22nd,Lightning in a Bottle,Documentary,11517.00,201574.00,213091.00,,,5300.00,2,6.40,,,Factual,https://www.the-numbers.com/movie/Lightning-in-a-Bottle
2004,November 5th,The Incredibles,Adventure,370000000.00,261441092.00,631441092.00,92000000.00,,70467623.00,3933,8.30,115,Family Movie,Kids Fiction,https://www.the-numbers.com/movie/Incredibles-The
2004,October 22nd,The Machinist,Thriller/Suspense,7573353.00,1082044.00,8655397.00,5000000.00,,64661.00,3,6.00,,Film Noir,Contemporary Fiction,https://www.the-numbers.com/movie/Machinist-The
2004,October 22nd,Chokher Bali,Drama,15577.00,n/a,15577.00,,,,,,167,,,https://www.the-numbers.com/movie/Chokher-Bali-(2003-India)
2004,October 22nd,The Grudge,Horror,76921753.00,110359362.00,187281115.00,10000000.00,,39128715.00,3245,5.60,92,Supernatural,Contemporary Fiction,https://www.the-numbers.com/movie/Grudge-The-(2004)
2004,July,In My Father's Den,Drama,660092.00,n/a,660092.00,,,,,,127,,Contemporary Fiction,https://www.the-numbers.com/movie/In-My-Fathers-Den
2004,October 22nd,A Fish Without a Bicycle,Comedy,,26642.00,,,,2650.00,1,2.00,,,,https://www.the-numbers.com/movie/Fish-Without-a-Bicycle-A
2003,October 17th,The Texas Chainsaw Massacre,Horror,27395664.00,80571655.00,107967319.00,9000000.00,,28094014.00,3016,5.00,98,Cannibalism,Historical Fiction,https://www.the-numbers.com/movie/Texas-Chainsaw-Massacre-The-(2003)
2004,October 22nd,Evil Remains,Horror,,8396.00,,,,,,,,,,https://www.the-numbers.com/movie/Evil-Remains
2004,October 15th,Untold Scandal,Drama,,63332.00,,,,6015.00,4,5.10,,,,https://www.the-numbers.com/movie/Untold-Scandal
2003,October 17th,Runaway Jury,Thriller/Suspense,17897223.00,49440996.00,67338219.00,,,11836705.00,2815,5.40,,Surprise Twist,Contemporary Fiction,https://www.the-numbers.com/movie/Runaway-Jury
2003,October 17th,Pieces of April,Comedy,1042589.00,2528664.00,3571253.00,300000.00,,48422.00,6,8.20,80,Dysfunctional Family,Contemporary Fiction,https://www.the-numbers.com/movie/Pieces-of-April
2003,October 17th,Returner,,,69886.00,,,,29214.00,13,2.40,,,,https://www.the-numbers.com/movie/Returner
2003,October 17th,Nine Dead Gay Guys,Comedy,,25688.00,,,,,,,,,,https://www.the-numbers.com/movie/Nine-Dead-Gay-Guys
2003,October 17th,Khachaturian,,,14250.00,,,,,,,,,,https://www.the-numbers.com/movie/Khachaturian
2003,October 17th,Sylvia,Drama,1601895.00,1302242.00,2904137.00,,,58940.00,3,4.70,,Biography,Dramatization,https://www.the-numbers.com/movie/Sylvia
2003,October 10th,Small Voices,Drama,,66235.00,,,,,,,109,,,https://www.the-numbers.com/movie/Small-Voices
2003,October 10th,Porn Theater,Drama,,31481.00,,,,3367.00,1,5.00,90,,,https://www.the-numbers.com/movie/Porn-Theater
2003,October 17th,High Times' Potluck,,,4827.00,,,,3168.00,2,1.00,90,,,https://www.the-numbers.com/movie/High-Times-Potluck
2003,October 10th,House of the Dead,Horror,3660724.00,10199354.00,13860078.00,7000000.00,,5683280.00,1520,2.80,90,Zombies,Contemporary Fiction,https://www.the-numbers.com/movie/House-of-the-Dead
2003,October 10th,Good Boy!,Adventure,7644471.00,37667746.00,45312217.00,17000000.00,,13107022.00,3225,4.40,87,Talking Animals,Kids Fiction,https://www.the-numbers.com/movie/Good-Boy
2003,October 10th,The Flower of Evil,,,181798.00,,6000000.00,,12419.00,2,6.20,,,,https://www.the-numbers.com/movie/Flower-of-Evil-The
2003,October 10th,Dopamine,,,64950.00,,,,22278.00,10,1.40,,,,https://www.the-numbers.com/movie/Dopamine
2003,October 9th,Perfect Strangers,Drama,69685.00,n/a,69685.00,,,,,,96,,Contemporary Fiction,https://www.the-numbers.com/movie/Perfect-Strangers-(NZ)
2003,December 19th,Calendar Girls,Comedy,62063000.00,31011616.00,93074616.00,10000000.00,,151393.00,24,8.20,108,Comedy Drama,Dramatization,https://www.the-numbers.com/movie/Calendar-Girls
2003,October 10th,Intolerable Cruelty,Romantic Comedy,86000000.00,35327628.00,121327628.00,60000000.00,,12525075.00,2564,4.30,100,Lawyers,Contemporary Fiction,https://www.the-numbers.com/movie/Intolerable-Cruelty
2008,May 9th,Surfwise,Documentary,,269994.00,,,,10304.00,1,7.20,,,Factual,https://www.the-numbers.com/movie/Surfwise
